x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,label
0.7205014228820801,0.7399282455444336,2.743445008945855e-07,0.6679322123527527,0.7186561822891235,-0.024069907143712044,0.6268381476402283,0.6527378559112549,-0.032731786370277405,0.5939390063285828,0.5996164679527283,-0.038961414247751236,0.5600495934486389,0.5716537237167358,-0.04411116614937782,0.6644896268844604,0.5545518398284912,-0.010243218392133713,0.6494420170783997,0.48488152027130127,-0.022262882441282272,0.6408352255821228,0.43915048241615295,-0.03449732065200806,0.6336333155632019,0.40051180124282837,-0.04416019096970558,0.6992362141609192,0.5446127653121948,-0.009659961797297001,0.6970000267028809,0.4670129120349884,-0.016075601801276207,0.6974055171012878,0.41697782278060913,-0.024575335904955864,0.6966243386268616,0.3779648542404175,-0.031143270432949066,0.7337016463279724,0.5548771023750305,-0.01293101068586111,0.7338716387748718,0.48503178358078003,-0.021803366020321846,0.7331686019897461,0.44395604729652405,-0.027867572382092476,0.7304337024688721,0.41090360283851624,-0.03199159353971481,0.7668685913085938,0.5796533226966858,-0.018874984234571457,0.7736225128173828,0.5263000726699829,-0.027051379904150963,0.7766074538230896,0.49344807863235474,-0.028404254466295242,0.7775121927261353,0.4651128649711609,-0.028824081644415855,Hello
0.7247058749198914,0.7565878629684448,3.6138476389169227e-07,0.671467125415802,0.7281352877616882,-0.024581341072916985,0.6313605308532715,0.6623475551605225,-0.03582024946808815,0.6000531315803528,0.6056637763977051,-0.045349497348070145,0.5631465911865234,0.5721494555473328,-0.053898025304079056,0.6714194416999817,0.5564899444580078,-0.007948340848088264,0.6552602052688599,0.48418164253234863,-0.019541824236512184,0.6458251476287842,0.43901383876800537,-0.03160878270864487,0.639142632484436,0.3988826870918274,-0.04167580604553223,0.7069255709648132,0.5488283634185791,-0.008674356155097485,0.7039923667907715,0.46840351819992065,-0.01554862130433321,0.705221951007843,0.4180929660797119,-0.024007854983210564,0.7064881920814514,0.37600356340408325,-0.031129565089941025,0.7413511872291565,0.5613830089569092,-0.013834033161401749,0.7414822578430176,0.48810839653015137,-0.023871568962931633,0.7422000765800476,0.4462355375289917,-0.02907932735979557,0.7410085201263428,0.4087855815887451,-0.03322158008813858,0.7750857472419739,0.5880144834518433,-0.021910376846790314,0.7835361957550049,0.5310202836990356,-0.03138983994722366,0.7885148525238037,0.4960674047470093,-0.0330209843814373,0.7909532189369202,0.4633388817310333,-0.03414732217788696,Hello
0.7467520833015442,0.7685201168060303,3.057307083054184e-07,0.6910762190818787,0.7313656210899353,-0.01771571859717369,0.6488854885101318,0.6628035306930542,-0.024102790281176567,0.6174284219741821,0.6065863370895386,-0.030376695096492767,0.5823197364807129,0.5723371505737305,-0.03607076779007912,0.6872074007987976,0.5637069940567017,0.002637536497786641,0.6720507144927979,0.48887911438941956,-0.006692506372928619,0.6635911464691162,0.44372355937957764,-0.017992788925766945,0.6573666930198669,0.4023069739341736,-0.02745295688509941,0.7212347984313965,0.5554184913635254,-0.0008004631381481886,0.7213020920753479,0.4728145897388458,-0.005946774035692215,0.7232258915901184,0.4225124716758728,-0.014797598123550415,0.7244802713394165,0.3790413737297058,-0.022317415103316307,0.7538473606109619,0.5659837126731873,-0.008432874456048012,0.7585097551345825,0.49250105023384094,-0.016341235488653183,0.7616431713104248,0.45020967721939087,-0.021827464923262596,0.7622580528259277,0.41166651248931885,-0.026451408863067627,0.784501850605011,0.5896391272544861,-0.018630903214216232,0.7937789559364319,0.5342860221862793,-0.025390880182385445,0.8004144430160522,0.49949443340301514,-0.025882981717586517,0.805318295955658,0.46678662300109863,-0.026658963412046432,Hello
0.29882362484931946,0.749198853969574,3.888274591190566e-07,0.34230151772499084,0.7425557971000671,-0.024351326748728752,0.37802332639694214,0.7028665542602539,-0.034266721457242966,0.40215975046157837,0.6629332900047302,-0.03961550071835518,0.4188416600227356,0.6271904706954956,-0.04496002197265625,0.3462654650211334,0.629962682723999,-0.026795726269483566,0.36048513650894165,0.560745120048523,-0.03760618716478348,0.3717567026615143,0.5188899040222168,-0.04492826759815216,0.3799244165420532,0.48917558789253235,-0.049237944185733795,0.31552302837371826,0.6205742955207825,-0.01984340511262417,0.3315781354904175,0.5517727136611938,-0.02922981232404709,0.3453029692173004,0.5073991417884827,-0.0363130047917366,0.35659024119377136,0.47471755743026733,-0.041044119745492935,0.2894822359085083,0.6200785040855408,-0.014635313302278519,0.3054148256778717,0.5565289855003357,-0.022429710254073143,0.31886112689971924,0.5158437490463257,-0.02669275365769863,0.33051711320877075,0.4862542450428009,-0.028941819444298744,0.2678932249546051,0.6257719993591309,-0.011326608248054981,0.2784412205219269,0.5709789991378784,-0.018050169572234154,0.28850072622299194,0.5377157926559448,-0.01986357383430004,0.29893261194229126,0.5148773789405823,-0.02002512849867344,Hello
0.3118683695793152,0.727275550365448,5.735953436669661e-07,0.37418481707572937,0.7111213803291321,-0.0196953397244215,0.4223039150238037,0.6574162244796753,-0.02293955720961094,0.4557272791862488,0.614890456199646,-0.024360638111829758,0.4846963882446289,0.5862569808959961,-0.02475135400891304,0.3839337229728699,0.5577319860458374,0.01000266894698143,0.3967934250831604,0.5040143728256226,0.013327360153198242,0.40558111667633057,0.47078871726989746,0.008429035544395447,0.41292279958724976,0.4418064057826996,0.0033609136007726192,0.3533470332622528,0.5447469353675842,0.014008378610014915,0.3621976375579834,0.4911855459213257,0.021841920912265778,0.3706609010696411,0.45887455344200134,0.017079168930649757,0.3809557259082794,0.4310325086116791,0.011818760074675083,0.3220183253288269,0.5430884957313538,0.014326142147183418,0.3291569650173187,0.4925670623779297,0.016801096498966217,0.3360863924026489,0.4600444734096527,0.01096860971301794,0.34393686056137085,0.42961764335632324,0.005637424532324076,0.28859537839889526,0.5554348826408386,0.011857871897518635,0.28335416316986084,0.5035619735717773,0.010651115328073502,0.2827358841896057,0.47177842259407043,0.009722333401441574,0.28600558638572693,0.4408525824546814,0.009258960373699665,Hello
0.315931499004364,0.728221595287323,4.6439416223620356e-07,0.37477168440818787,0.7119510173797607,-0.01970580592751503,0.42560088634490967,0.6595898866653442,-0.023970965296030045,0.45949941873550415,0.6149347424507141,-0.027064267545938492,0.48915785551071167,0.5892781019210815,-0.02954004518687725,0.38702303171157837,0.5510009527206421,-0.0014493037015199661,0.4076719880104065,0.48549988865852356,-0.007703244220465422,0.4184707999229431,0.44487887620925903,-0.0163101889193058,0.42759767174720764,0.4111694097518921,-0.023393254727125168,0.3560137450695038,0.5393486618995667,-0.000822866044472903,0.37118014693260193,0.46649134159088135,-0.004882698878645897,0.3815333843231201,0.41848501563072205,-0.014123683795332909,0.3908297121524811,0.3800998628139496,-0.021545249968767166,0.3250511586666107,0.5417961478233337,-0.0036609775852411985,0.33489465713500977,0.47089314460754395,-0.01095545943826437,0.34332913160324097,0.4294004440307617,-0.020211653783917427,0.3528006076812744,0.39548903703689575,-0.0267971009016037,0.2909795641899109,0.5573922991752625,-0.008801642805337906,0.2840709388256073,0.5025926232337952,-0.018564952537417412,0.2826141119003296,0.4675569534301758,-0.024182049557566643,0.284956693649292,0.4351382851600647,-0.027356000617146492,Hello
0.3141920566558838,0.7330769896507263,4.08317504252409e-07,0.3751569986343384,0.7153595089912415,-0.022532373666763306,0.42830249667167664,0.6673284769058228,-0.029286827892065048,0.46319109201431274,0.621229887008667,-0.03450482338666916,0.4922275245189667,0.591022789478302,-0.039168860763311386,0.39103826880455017,0.553552508354187,-0.006977223791182041,0.4135568141937256,0.4868128001689911,-0.017237089574337006,0.4258987605571747,0.44570744037628174,-0.028505880385637283,0.43614065647125244,0.41017699241638184,-0.03716893494129181,0.360495924949646,0.5415414571762085,-0.006145007908344269,0.3784971535205841,0.46718859672546387,-0.014025884680449963,0.38994282484054565,0.4198188781738281,-0.02509244717657566,0.3996642529964447,0.38021907210350037,-0.03374326601624489,0.3289031684398651,0.5442464351654053,-0.008943972177803516,0.340642511844635,0.4707612991333008,-0.01941755600273609,0.35016974806785583,0.42578381299972534,-0.030030399560928345,0.36022311449050903,0.38762858510017395,-0.03749026358127594,0.2939367890357971,0.559811532497406,-0.014188452623784542,0.2892623245716095,0.5037795305252075,-0.02618427388370037,0.2894248068332672,0.46765539050102234,-0.032610245048999786,0.292462557554245,0.43370521068573,-0.03639012202620506,Hello
0.3040817081928253,0.7368178963661194,3.955607326133759e-07,0.3660753071308136,0.7197798490524292,-0.02115566097199917,0.41850608587265015,0.6735168099403381,-0.02718784287571907,0.45328930020332336,0.627613365650177,-0.032352663576602936,0.4803357720375061,0.6000010371208191,-0.037517473101615906,0.38267990946769714,0.5607762336730957,-0.006383755709975958,0.4036385416984558,0.491825133562088,-0.017919166013598442,0.4170311987400055,0.45086604356765747,-0.030233249068260193,0.4298638105392456,0.41501370072364807,-0.03963598236441612,0.3523021340370178,0.546903669834137,-0.007156709209084511,0.36990076303482056,0.46619823575019836,-0.016899289563298225,0.38367608189582825,0.41661757230758667,-0.02934843674302101,0.39700281620025635,0.3759945034980774,-0.03888484835624695,0.3208666741847992,0.548723042011261,-0.011615857481956482,0.3338043689727783,0.47024765610694885,-0.023875724524259567,0.3455435633659363,0.42064738273620605,-0.0360005758702755,0.3578093349933624,0.37954097986221313,-0.044273264706134796,0.2855941951274872,0.5631378889083862,-0.01842852309346199,0.28627920150756836,0.5001246929168701,-0.031617000699043274,0.2890123128890991,0.4588334560394287,-0.03913994878530502,0.29395875334739685,0.42049115896224976,-0.04387762024998665,Hello
0.3290169835090637,0.7697945833206177,3.384256785921025e-07,0.37640106678009033,0.7494350671768188,-0.012925399467349052,0.4130057394504547,0.7065095901489258,-0.02162095159292221,0.43939653038978577,0.6601354479789734,-0.02770700864493847,0.45283329486846924,0.6183870434761047,-0.0348297618329525,0.38747936487197876,0.6485089659690857,-0.03455686941742897,0.40562036633491516,0.5693619251251221,-0.04994755983352661,0.4173913598060608,0.5258097052574158,-0.057767000049352646,0.4281547963619232,0.4941980540752411,-0.06190689653158188,0.35754987597465515,0.6335416436195374,-0.03556792065501213,0.37892526388168335,0.5466062426567078,-0.05017319694161415,0.3939691185951233,0.49305015802383423,-0.05825985223054886,0.4077877402305603,0.4556965231895447,-0.06349700689315796,0.32824817299842834,0.630736231803894,-0.0363311804831028,0.3454820215702057,0.5483385324478149,-0.048575036227703094,0.35843780636787415,0.49746161699295044,-0.05592705309391022,0.371074914932251,0.46262887120246887,-0.06052546203136444,0.30110764503479004,0.6380491256713867,-0.037347495555877686,0.307449609041214,0.5722877979278564,-0.04929288104176521,0.3127273619174957,0.530491054058075,-0.05454554408788681,0.3186549246311188,0.4984205365180969,-0.05686595290899277,Hello
0.30046528577804565,0.7632876634597778,7.384782634289877e-07,0.36518922448158264,0.7695976495742798,-0.032056618481874466,0.4197942614555359,0.722682535648346,-0.046211641281843185,0.4612649083137512,0.6801146268844604,-0.05617407336831093,0.49901697039604187,0.6511508822441101,-0.06641937792301178,0.38345423340797424,0.5950031280517578,-0.03028835728764534,0.40670639276504517,0.5153557658195496,-0.04836166277527809,0.42450547218322754,0.46299850940704346,-0.06353266537189484,0.4377462863922119,0.41746392846107483,-0.07442665845155716,0.3470492959022522,0.5776178240776062,-0.02760797180235386,0.3674069941043854,0.4966045022010803,-0.04271821677684784,0.3853074908256531,0.43811851739883423,-0.058399442583322525,0.3996257185935974,0.38982903957366943,-0.0695379376411438,0.3083997666835785,0.5790291428565979,-0.028149889782071114,0.32573366165161133,0.4969162344932556,-0.046869538724422455,0.3417166471481323,0.44202739000320435,-0.0626806765794754,0.3556312918663025,0.3943835496902466,-0.07220236957073212,0.26860344409942627,0.598701536655426,-0.030927075073122978,0.2662479281425476,0.5316804647445679,-0.05094292759895325,0.2683687210083008,0.4881477355957031,-0.061320554465055466,0.2728560268878937,0.4469040632247925,-0.0664653480052948,Hello
0.28906822204589844,0.8008002042770386,4.822286996386538e-07,0.3581918478012085,0.7861192226409912,-0.026527870446443558,0.41722774505615234,0.7319672703742981,-0.0347425751388073,0.4598807990550995,0.6843950152397156,-0.040872327983379364,0.49386605620384216,0.6532242894172668,-0.0465550422668457,0.3800972104072571,0.6013736128807068,-0.011823415756225586,0.4051046073436737,0.5230900645256042,-0.024699730798602104,0.4193449318408966,0.4738352298736572,-0.03817054256796837,0.4310862720012665,0.43130606412887573,-0.048647113144397736,0.34523993730545044,0.5852460265159607,-0.011012628674507141,0.3675554096698761,0.49879106879234314,-0.02122759446501732,0.38315263390541077,0.44338470697402954,-0.03442974388599396,0.3965359926223755,0.398129940032959,-0.044578392058610916,0.3082771897315979,0.5869259238243103,-0.014262128621339798,0.3237963616847992,0.501377284526825,-0.02741703949868679,0.33838263154029846,0.44946086406707764,-0.040114808827638626,0.35232922434806824,0.40633314847946167,-0.048836659640073776,0.26699477434158325,0.6039057374000549,-0.020242640748620033,0.26477470993995667,0.5364426374435425,-0.03493789583444595,0.26716548204421997,0.49243682622909546,-0.04284670948982239,0.2720023989677429,0.45101967453956604,-0.04752906784415245,Hello
0.28118956089019775,0.7987632751464844,4.541999203411251e-07,0.34772828221321106,0.7803527116775513,-0.02675582468509674,0.4076535105705261,0.7270089983940125,-0.035393908619880676,0.45136594772338867,0.6784474849700928,-0.042295970022678375,0.48540133237838745,0.6462749242782593,-0.04871058464050293,0.3734997510910034,0.5973387360572815,-0.011394614353775978,0.3983282744884491,0.5190070867538452,-0.025371326133608818,0.41199007630348206,0.47075194120407104,-0.0396735817193985,0.42457640171051025,0.42829614877700806,-0.05060889944434166,0.3400946259498596,0.5810844302177429,-0.01116887480020523,0.36223459243774414,0.4930017590522766,-0.022702455520629883,0.378510057926178,0.4360225200653076,-0.036596644669771194,0.39363574981689453,0.38951948285102844,-0.04744447022676468,0.3047911822795868,0.5822663903236389,-0.015314847230911255,0.32394149899482727,0.49655747413635254,-0.02944304421544075,0.3417605459690094,0.4433121979236603,-0.04261121153831482,0.35896629095077515,0.3988335132598877,-0.051840465515851974,0.2644234299659729,0.5975497961044312,-0.022370971739292145,0.2681429386138916,0.5300974249839783,-0.037823375314474106,0.27339398860931396,0.48574724793434143,-0.046228665858507156,0.28037822246551514,0.4441945552825928,-0.05153791606426239,Hello
0.7147127985954285,0.7774240970611572,4.4756453121408413e-07,0.6653416156768799,0.7600814700126648,-0.020400777459144592,0.6243517398834229,0.7009100317955017,-0.03087644837796688,0.5972966551780701,0.6453186273574829,-0.03847499191761017,0.5681455135345459,0.6139201521873474,-0.04705050215125084,0.6570888757705688,0.6202248334884644,-0.03108874335885048,0.6484891772270203,0.5403804183006287,-0.04965079203248024,0.6409980058670044,0.4888139069080353,-0.0636553168296814,0.6345596313476562,0.44551247358322144,-0.07350566238164902,0.6912626028060913,0.6110416650772095,-0.03313872963190079,0.6911029815673828,0.5234184861183167,-0.047991856932640076,0.6897473335266113,0.46791785955429077,-0.05909816548228264,0.6886664032936096,0.42371660470962524,-0.06734174489974976,0.7246679663658142,0.61771160364151,-0.03688320890069008,0.7276398539543152,0.5363559722900391,-0.0524374395608902,0.7298253774642944,0.48426806926727295,-0.060396622866392136,0.7315810918807983,0.44292327761650085,-0.06562496721744537,0.7555265426635742,0.6369322538375854,-0.042020224034786224,0.7641818523406982,0.5719550848007202,-0.057473521679639816,0.7699216604232788,0.529926598072052,-0.06211935356259346,0.7742708325386047,0.49467629194259644,-0.06427352130413055,Hello
